	HGNC_ID	Gene_symbol	Biological_process	Source	Source_Date	Download_Date
7061	HGNC:23843	GMCL1	Differentiation	HPA	20210914	20210914
7062	HGNC:23843	GMCL1	Spermatogenesis	HPA	20210914	20210914
7063	HGNC:4370	GMEB1	Transcription	HPA	20210914	20210914
7064	HGNC:4370	GMEB1	Transcription regulation	HPA	20210914	20210914
7065	HGNC:4371	GMEB2	Transcription	HPA	20210914	20210914
7066	HGNC:4371	GMEB2	Transcription regulation	HPA	20210914	20210914
7067	HGNC:40049	GMNC	Cell cycle	HPA	20210914	20210914
7068	HGNC:40049	GMNC	DNA replication	HPA	20210914	20210914
7069	HGNC:17493	GMNN	Cell cycle	HPA	20210914	20210914
7070	HGNC:4376	GMPR	Purine metabolism	HPA	20210914	20210914
7071	HGNC:4377	GMPR2	Purine metabolism	HPA	20210914	20210914
7072	HGNC:4378	GMPS	GMP biosynthesis	HPA	20210914	20210914
7073	HGNC:4378	GMPS	Purine biosynthesis	HPA	20210914	20210914
7074	HGNC:4384	GNAI1	Cell cycle	HPA	20210914	20210914
7075	HGNC:4384	GNAI1	Cell division	HPA	20210914	20210914
7076	HGNC:4384	GNAI1	Mitosis	HPA	20210914	20210914
7077	HGNC:4384	GNAI1	Transport	HPA	20210914	20210914
7078	HGNC:4385	GNAI2	Cell cycle	HPA	20210914	20210914
7079	HGNC:4385	GNAI2	Cell division	HPA	20210914	20210914
7080	HGNC:4387	GNAI3	Cell cycle	HPA	20210914	20210914
7081	HGNC:4387	GNAI3	Cell division	HPA	20210914	20210914
7082	HGNC:4393	GNAT1	Sensory transduction	HPA	20210914	20210914
7083	HGNC:4393	GNAT1	Vision	HPA	20210914	20210914
7084	HGNC:4394	GNAT2	Sensory transduction	HPA	20210914	20210914
7085	HGNC:4394	GNAT2	Vision	HPA	20210914	20210914
7086	HGNC:29925	GNL2	Ribosome biogenesis	HPA	20210914	20210914
7087	HGNC:25553	GNL3L	Ribosome biogenesis	HPA	20210914	20210914
7088	HGNC:4417	GNPDA1	Carbohydrate metabolism	HPA	20210914	20210914
7089	HGNC:21526	GNPDA2	Carbohydrate metabolism	HPA	20210914	20210914
7090	HGNC:4425	GOLGA2	Cell cycle	HPA	20210914	20210914
7091	HGNC:4425	GOLGA2	Cell division	HPA	20210914	20210914
7092	HGNC:4425	GOLGA2	Mitosis	HPA	20210914	20210914
7093	HGNC:4425	GOLGA2	Protein transport	HPA	20210914	20210914
7094	HGNC:4425	GOLGA2	Transport	HPA	20210914	20210914
7095	HGNC:15448	GOLIM4	Transport	HPA	20210914	20210914
7096	HGNC:15452	GOLPH3	Protein transport	HPA	20210914	20210914
7097	HGNC:15452	GOLPH3	Transport	HPA	20210914	20210914
7098	HGNC:24766	GOLT1A	Protein transport	HPA	20210914	20210914
7099	HGNC:24766	GOLT1A	Transport	HPA	20210914	20210914
7100	HGNC:20175	GOLT1B	Protein transport	HPA	20210914	20210914
7101	HGNC:20175	GOLT1B	Transport	HPA	20210914	20210914
7102	HGNC:25973	GON4L	Transcription	HPA	20210914	20210914
7103	HGNC:25973	GON4L	Transcription regulation	HPA	20210914	20210914
7104	HGNC:17643	GOPC	Protein transport	HPA	20210914	20210914
7105	HGNC:17643	GOPC	Transport	HPA	20210914	20210914
7106	HGNC:16769	GORASP1	Protein transport	HPA	20210914	20210914
7107	HGNC:16769	GORASP1	Transport	HPA	20210914	20210914
7108	HGNC:17500	GORASP2	Differentiation	HPA	20210914	20210914
7109	HGNC:17500	GORASP2	Spermatogenesis	HPA	20210914	20210914
7110	HGNC:4430	GOSR1	ER-Golgi transport	HPA	20210914	20210914
7111	HGNC:4430	GOSR1	Protein transport	HPA	20210914	20210914
7112	HGNC:4430	GOSR1	Transport	HPA	20210914	20210914
7113	HGNC:4431	GOSR2	Protein transport	HPA	20210914	20210914
7114	HGNC:4431	GOSR2	Transport	HPA	20210914	20210914
7115	HGNC:4432	GOT1	Amino-acid biosynthesis	HPA	20210914	20210914
7116	HGNC:4433	GOT2	Lipid transport	HPA	20210914	20210914
7117	HGNC:4433	GOT2	Transport	HPA	20210914	20210914
7118	HGNC:4439	GP1BA	Blood coagulation	HPA	20210914	20210914
7119	HGNC:4439	GP1BA	Cell adhesion	HPA	20210914	20210914
7120	HGNC:4439	GP1BA	Hemostasis	HPA	20210914	20210914
7121	HGNC:4440	GP1BB	Blood coagulation	HPA	20210914	20210914
7122	HGNC:4440	GP1BB	Cell adhesion	HPA	20210914	20210914
7123	HGNC:4440	GP1BB	Hemostasis	HPA	20210914	20210914
7124	HGNC:4443	GP5	Blood coagulation	HPA	20210914	20210914
7125	HGNC:4443	GP5	Cell adhesion	HPA	20210914	20210914
7126	HGNC:4443	GP5	Hemostasis	HPA	20210914	20210914
7127	HGNC:14388	GP6	Blood coagulation	HPA	20210914	20210914
7128	HGNC:14388	GP6	Hemostasis	HPA	20210914	20210914
7129	HGNC:4444	GP9	Blood coagulation	HPA	20210914	20210914
7130	HGNC:4444	GP9	Cell adhesion	HPA	20210914	20210914
7131	HGNC:4444	GP9	Hemostasis	HPA	20210914	20210914
7132	HGNC:4446	GPAA1	GPI-anchor biosynthesis	HPA	20210914	20210914
7133	HGNC:24865	GPAM	Lipid biosynthesis	HPA	20210914	20210914
7134	HGNC:24865	GPAM	Lipid metabolism	HPA	20210914	20210914
7135	HGNC:24865	GPAM	Phospholipid biosynthesis	HPA	20210914	20210914
7136	HGNC:24865	GPAM	Phospholipid metabolism	HPA	20210914	20210914
7137	HGNC:27168	GPAT2	Lipid biosynthesis	HPA	20210914	20210914
7138	HGNC:27168	GPAT2	Lipid metabolism	HPA	20210914	20210914
7139	HGNC:27168	GPAT2	Phospholipid biosynthesis	HPA	20210914	20210914
7140	HGNC:27168	GPAT2	Phospholipid metabolism	HPA	20210914	20210914
7141	HGNC:28157	GPAT3	Lipid biosynthesis	HPA	20210914	20210914
7142	HGNC:28157	GPAT3	Lipid metabolism	HPA	20210914	20210914
7143	HGNC:28157	GPAT3	Phospholipid biosynthesis	HPA	20210914	20210914
7144	HGNC:28157	GPAT3	Phospholipid metabolism	HPA	20210914	20210914
7145	HGNC:20880	GPAT4	Lipid biosynthesis	HPA	20210914	20210914
7146	HGNC:20880	GPAT4	Lipid metabolism	HPA	20210914	20210914
7147	HGNC:20880	GPAT4	Phospholipid biosynthesis	HPA	20210914	20210914
7148	HGNC:20880	GPAT4	Phospholipid metabolism	HPA	20210914	20210914
7149	HGNC:25720	GPATCH3	Transcription	HPA	20210914	20210914
7150	HGNC:25720	GPATCH3	Transcription regulation	HPA	20210914	20210914
7151	HGNC:29520	GPBP1	Transcription	HPA	20210914	20210914
7152	HGNC:29520	GPBP1	Transcription regulation	HPA	20210914	20210914
7153	HGNC:28843	GPBP1L1	Transcription	HPA	20210914	20210914
7154	HGNC:28843	GPBP1L1	Transcription regulation	HPA	20210914	20210914
7155	HGNC:4485	GPER1	Apoptosis	HPA	20210914	20210914
7156	HGNC:4485	GPER1	Cell cycle	HPA	20210914	20210914
7157	HGNC:4485	GPER1	Differentiation	HPA	20210914	20210914
7158	HGNC:4485	GPER1	Immunity	HPA	20210914	20210914
7159	HGNC:4485	GPER1	Inflammatory response	HPA	20210914	20210914
7160	HGNC:4485	GPER1	Innate immunity	HPA	20210914	20210914
7161	HGNC:4485	GPER1	Neurogenesis	HPA	20210914	20210914
7162	HGNC:15465	GPHN	Molybdenum cofactor biosynthesis	HPA	20210914	20210914
7163	HGNC:4458	GPI	Gluconeogenesis	HPA	20210914	20210914
7164	HGNC:4458	GPI	Glycolysis	HPA	20210914	20210914
7165	HGNC:24945	GPIHBP1	Transport	HPA	20210914	20210914
7166	HGNC:30677	GPKOW	mRNA processing	HPA	20210914	20210914
7167	HGNC:30677	GPKOW	mRNA splicing	HPA	20210914	20210914
7168	HGNC:4460	GPM6A	Neurogenesis	HPA	20210914	20210914
7169	HGNC:4461	GPM6B	Differentiation	HPA	20210914	20210914
7170	HGNC:4461	GPM6B	Neurogenesis	HPA	20210914	20210914
7171	HGNC:4461	GPM6B	Osteogenesis	HPA	20210914	20210914
7172	HGNC:4461	GPM6B	Protein transport	HPA	20210914	20210914
7173	HGNC:4461	GPM6B	Transport	HPA	20210914	20210914
7174	HGNC:17482	GPR132	Stress response	HPA	20210914	20210914
7175	HGNC:24300	GPR137	Autophagy	HPA	20210914	20210914
7176	HGNC:11862	GPR137B	Autophagy	HPA	20210914	20210914
7177	HGNC:23687	GPR157	Differentiation	HPA	20210914	20210914
7178	HGNC:32370	GPR176	Biological rhythms	HPA	20210914	20210914
7179	HGNC:3128	GPR183	Adaptive immunity	HPA	20210914	20210914
7180	HGNC:3128	GPR183	Immunity	HPA	20210914	20210914
7181	HGNC:4477	GPR22	Cilium biogenesis/degradation	HPA	20210914	20210914
7182	HGNC:4486	GPR31	Lipid metabolism	HPA	20210914	20210914
7183	HGNC:4517	GPR65	Apoptosis	HPA	20210914	20210914
7184	HGNC:31984	GPR89A	Ion transport	HPA	20210914	20210914
7185	HGNC:31984	GPR89A	Protein transport	HPA	20210914	20210914
7186	HGNC:31984	GPR89A	Transport	HPA	20210914	20210914
7187	HGNC:13840	GPR89B	Ion transport	HPA	20210914	20210914
7188	HGNC:13840	GPR89B	Protein transport	HPA	20210914	20210914
7189	HGNC:13840	GPR89B	Transport	HPA	20210914	20210914
7190	HGNC:4550	GPS2	Host-virus interaction	HPA	20210914	20210914
7191	HGNC:4550	GPS2	Transcription	HPA	20210914	20210914
7192	HGNC:4550	GPS2	Transcription regulation	HPA	20210914	20210914
7193	HGNC:17858	GPSM1	Differentiation	HPA	20210914	20210914
7194	HGNC:17858	GPSM1	Neurogenesis	HPA	20210914	20210914
7195	HGNC:29501	GPSM2	Cell cycle	HPA	20210914	20210914
7196	HGNC:29501	GPSM2	Cell division	HPA	20210914	20210914
7197	HGNC:29501	GPSM2	Mitosis	HPA	20210914	20210914
7198	HGNC:29501	GPSM2	Transport	HPA	20210914	20210914
7199	HGNC:29305	GRAMD1A	Autophagy	HPA	20210914	20210914
7200	HGNC:29305	GRAMD1A	Lipid transport	HPA	20210914	20210914
7201	HGNC:29305	GRAMD1A	Transport	HPA	20210914	20210914
7202	HGNC:29214	GRAMD1B	Lipid transport	HPA	20210914	20210914
7203	HGNC:29214	GRAMD1B	Transport	HPA	20210914	20210914
7204	HGNC:25252	GRAMD1C	Lipid transport	HPA	20210914	20210914
7205	HGNC:25252	GRAMD1C	Transport	HPA	20210914	20210914
7206	HGNC:29113	GRAMD4	Apoptosis	HPA	20210914	20210914
7207	HGNC:4566	GRB2	Host-virus interaction	HPA	20210914	20210914
7208	HGNC:17923	GRHL1	Transcription	HPA	20210914	20210914
7209	HGNC:17923	GRHL1	Transcription regulation	HPA	20210914	20210914
7210	HGNC:2799	GRHL2	Transcription	HPA	20210914	20210914
7211	HGNC:2799	GRHL2	Transcription regulation	HPA	20210914	20210914
7212	HGNC:25839	GRHL3	Transcription	HPA	20210914	20210914
7213	HGNC:25839	GRHL3	Transcription regulation	HPA	20210914	20210914
7214	HGNC:4571	GRIA1	Ion transport	HPA	20210914	20210914
7215	HGNC:4571	GRIA1	Transport	HPA	20210914	20210914
7216	HGNC:4572	GRIA2	Ion transport	HPA	20210914	20210914
7217	HGNC:4572	GRIA2	Transport	HPA	20210914	20210914
7218	HGNC:4573	GRIA3	Ion transport	HPA	20210914	20210914
7219	HGNC:4573	GRIA3	Transport	HPA	20210914	20210914
7220	HGNC:4574	GRIA4	Ion transport	HPA	20210914	20210914
7221	HGNC:4574	GRIA4	Transport	HPA	20210914	20210914
7222	HGNC:4575	GRID1	Ion transport	HPA	20210914	20210914
7223	HGNC:4575	GRID1	Transport	HPA	20210914	20210914
7224	HGNC:4576	GRID2	Ion transport	HPA	20210914	20210914
7225	HGNC:4576	GRID2	Transport	HPA	20210914	20210914
7226	HGNC:4579	GRIK1	Ion transport	HPA	20210914	20210914
7227	HGNC:4579	GRIK1	Transport	HPA	20210914	20210914
7228	HGNC:4580	GRIK2	Ion transport	HPA	20210914	20210914
7229	HGNC:4580	GRIK2	Transport	HPA	20210914	20210914
7230	HGNC:4581	GRIK3	Ion transport	HPA	20210914	20210914
7231	HGNC:4581	GRIK3	Transport	HPA	20210914	20210914
7232	HGNC:4582	GRIK4	Ion transport	HPA	20210914	20210914
7233	HGNC:4582	GRIK4	Transport	HPA	20210914	20210914
7234	HGNC:4583	GRIK5	Ion transport	HPA	20210914	20210914
7235	HGNC:4583	GRIK5	Transport	HPA	20210914	20210914
7236	HGNC:4584	GRIN1	Ion transport	HPA	20210914	20210914
7237	HGNC:4584	GRIN1	Transport	HPA	20210914	20210914
7238	HGNC:4585	GRIN2A	Ion transport	HPA	20210914	20210914
7239	HGNC:4585	GRIN2A	Transport	HPA	20210914	20210914
7240	HGNC:4586	GRIN2B	Ion transport	HPA	20210914	20210914
7241	HGNC:4586	GRIN2B	Transport	HPA	20210914	20210914
7242	HGNC:4587	GRIN2C	Ion transport	HPA	20210914	20210914
7243	HGNC:4587	GRIN2C	Transport	HPA	20210914	20210914
7244	HGNC:4588	GRIN2D	Ion transport	HPA	20210914	20210914
7245	HGNC:4588	GRIN2D	Transport	HPA	20210914	20210914
7246	HGNC:16767	GRIN3A	Ion transport	HPA	20210914	20210914
7247	HGNC:16767	GRIN3A	Transport	HPA	20210914	20210914
7248	HGNC:16768	GRIN3B	Ion transport	HPA	20210914	20210914
7249	HGNC:16768	GRIN3B	Transport	HPA	20210914	20210914
7250	HGNC:18706	GRIPAP1	Protein transport	HPA	20210914	20210914
7251	HGNC:18706	GRIPAP1	Transport	HPA	20210914	20210914
7252	HGNC:10013	GRK1	Sensory transduction	HPA	20210914	20210914
7253	HGNC:10013	GRK1	Vision	HPA	20210914	20210914
7254	HGNC:4544	GRK5	Apoptosis	HPA	20210914	20210914
7255	HGNC:4544	GRK5	Wnt signaling pathway	HPA	20210914	20210914
7256	HGNC:4545	GRK6	Wnt signaling pathway	HPA	20210914	20210914
7257	HGNC:17031	GRK7	Sensory transduction	HPA	20210914	20210914
7258	HGNC:17031	GRK7	Vision	HPA	20210914	20210914
7259	HGNC:4598	GRM6	Sensory transduction	HPA	20210914	20210914
7260	HGNC:4598	GRM6	Vision	HPA	20210914	20210914
7261	HGNC:4599	GRM7	Sensory transduction	HPA	20210914	20210914
7262	HGNC:4600	GRM8	Sensory transduction	HPA	20210914	20210914
7263	HGNC:4610	GRSF1	mRNA processing	HPA	20210914	20210914
7264	HGNC:4610	GRSF1	tRNA processing	HPA	20210914	20210914
7265	HGNC:21270	GRWD1	DNA replication	HPA	20210914	20210914
7266	HGNC:31673	GRXCR1	Hearing	HPA	20210914	20210914
7267	HGNC:13311	GSDMA	Necrosis	HPA	20210914	20210914
7268	HGNC:23690	GSDMB	Necrosis	HPA	20210914	20210914
7269	HGNC:7151	GSDMC	Necrosis	HPA	20210914	20210914
7270	HGNC:25697	GSDMD	Immunity	HPA	20210914	20210914
7271	HGNC:25697	GSDMD	Inflammatory response	HPA	20210914	20210914
7272	HGNC:25697	GSDMD	Innate immunity	HPA	20210914	20210914
7273	HGNC:25697	GSDMD	Necrosis	HPA	20210914	20210914
7274	HGNC:2810	GSDME	Necrosis	HPA	20210914	20210914
7275	HGNC:4616	GSK3A	Carbohydrate metabolism	HPA	20210914	20210914
7276	HGNC:4616	GSK3A	Glycogen metabolism	HPA	20210914	20210914
7277	HGNC:4616	GSK3A	Neurogenesis	HPA	20210914	20210914
7278	HGNC:4616	GSK3A	Wnt signaling pathway	HPA	20210914	20210914
7279	HGNC:4617	GSK3B	Biological rhythms	HPA	20210914	20210914
7280	HGNC:4617	GSK3B	Carbohydrate metabolism	HPA	20210914	20210914
7281	HGNC:4617	GSK3B	Differentiation	HPA	20210914	20210914
7282	HGNC:4617	GSK3B	Glycogen metabolism	HPA	20210914	20210914
7283	HGNC:4617	GSK3B	Neurogenesis	HPA	20210914	20210914
7284	HGNC:4617	GSK3B	Wnt signaling pathway	HPA	20210914	20210914
7285	HGNC:4620	GSN	Cilium biogenesis/degradation	HPA	20210914	20210914
7286	HGNC:4621	GSPT1	Nonsense-mediated mRNA decay	HPA	20210914	20210914
7287	HGNC:4621	GSPT1	Protein biosynthesis	HPA	20210914	20210914
7288	HGNC:4622	GSPT2	Cell cycle	HPA	20210914	20210914
7289	HGNC:4622	GSPT2	Nonsense-mediated mRNA decay	HPA	20210914	20210914
7290	HGNC:4622	GSPT2	Protein biosynthesis	HPA	20210914	20210914
7291	HGNC:4624	GSS	Glutathione biosynthesis	HPA	20210914	20210914
7292	HGNC:4636	GSTM4	Lipid metabolism	HPA	20210914	20210914
7293	HGNC:4643	GSTZ1	Phenylalanine catabolism	HPA	20210914	20210914
7294	HGNC:4643	GSTZ1	Tyrosine catabolism	HPA	20210914	20210914
7295	HGNC:20374	GSX1	Transcription	HPA	20210914	20210914
7296	HGNC:20374	GSX1	Transcription regulation	HPA	20210914	20210914
7297	HGNC:24959	GSX2	Transcription	HPA	20210914	20210914
7298	HGNC:24959	GSX2	Transcription regulation	HPA	20210914	20210914
7299	HGNC:4646	GTF2A1	Transcription	HPA	20210914	20210914
7300	HGNC:4646	GTF2A1	Transcription regulation	HPA	20210914	20210914
7301	HGNC:30727	GTF2A1L	Transcription	HPA	20210914	20210914
7302	HGNC:30727	GTF2A1L	Transcription regulation	HPA	20210914	20210914
7303	HGNC:4647	GTF2A2	Host-virus interaction	HPA	20210914	20210914
7304	HGNC:4647	GTF2A2	Transcription	HPA	20210914	20210914
7305	HGNC:4647	GTF2A2	Transcription regulation	HPA	20210914	20210914
7306	HGNC:4648	GTF2B	Host-virus interaction	HPA	20210914	20210914
7307	HGNC:4648	GTF2B	Transcription	HPA	20210914	20210914
7308	HGNC:4648	GTF2B	Transcription regulation	HPA	20210914	20210914
7309	HGNC:4650	GTF2E1	Host-virus interaction	HPA	20210914	20210914
7310	HGNC:4650	GTF2E1	Transcription	HPA	20210914	20210914
7311	HGNC:4650	GTF2E1	Transcription regulation	HPA	20210914	20210914
7312	HGNC:4651	GTF2E2	Transcription	HPA	20210914	20210914
7313	HGNC:4651	GTF2E2	Transcription regulation	HPA	20210914	20210914
7314	HGNC:4652	GTF2F1	Transcription	HPA	20210914	20210914
7315	HGNC:4652	GTF2F1	Transcription regulation	HPA	20210914	20210914
7316	HGNC:4653	GTF2F2	Transcription	HPA	20210914	20210914
7317	HGNC:4653	GTF2F2	Transcription regulation	HPA	20210914	20210914
7318	HGNC:4655	GTF2H1	DNA damage	HPA	20210914	20210914
7319	HGNC:4655	GTF2H1	DNA repair	HPA	20210914	20210914
7320	HGNC:4655	GTF2H1	Transcription	HPA	20210914	20210914
7321	HGNC:4655	GTF2H1	Transcription regulation	HPA	20210914	20210914
7322	HGNC:4656	GTF2H2	DNA damage	HPA	20210914	20210914
7323	HGNC:4656	GTF2H2	DNA repair	HPA	20210914	20210914
7324	HGNC:4656	GTF2H2	Host-virus interaction	HPA	20210914	20210914
7325	HGNC:4656	GTF2H2	Transcription	HPA	20210914	20210914
7326	HGNC:4656	GTF2H2	Transcription regulation	HPA	20210914	20210914
7327	HGNC:31394	GTF2H2C	DNA damage	HPA	20210914	20210914
7328	HGNC:31394	GTF2H2C	DNA repair	HPA	20210914	20210914
7329	HGNC:31394	GTF2H2C	Transcription	HPA	20210914	20210914
7330	HGNC:31394	GTF2H2C	Transcription regulation	HPA	20210914	20210914
7331	HGNC:4657	GTF2H3	DNA damage	HPA	20210914	20210914
7332	HGNC:4657	GTF2H3	DNA repair	HPA	20210914	20210914
7333	HGNC:4657	GTF2H3	Transcription	HPA	20210914	20210914
7334	HGNC:4657	GTF2H3	Transcription regulation	HPA	20210914	20210914
7335	HGNC:4658	GTF2H4	DNA damage	HPA	20210914	20210914
7336	HGNC:4658	GTF2H4	DNA repair	HPA	20210914	20210914
7337	HGNC:4658	GTF2H4	Transcription	HPA	20210914	20210914
7338	HGNC:4658	GTF2H4	Transcription regulation	HPA	20210914	20210914
7339	HGNC:21157	GTF2H5	DNA damage	HPA	20210914	20210914
7340	HGNC:21157	GTF2H5	DNA repair	HPA	20210914	20210914
7341	HGNC:21157	GTF2H5	Transcription	HPA	20210914	20210914
7342	HGNC:21157	GTF2H5	Transcription regulation	HPA	20210914	20210914
7343	HGNC:4659	GTF2I	Transcription	HPA	20210914	20210914
7344	HGNC:4659	GTF2I	Transcription regulation	HPA	20210914	20210914
7345	HGNC:4661	GTF2IRD1	Transcription	HPA	20210914	20210914
7346	HGNC:4661	GTF2IRD1	Transcription regulation	HPA	20210914	20210914
7347	HGNC:30775	GTF2IRD2	Transcription	HPA	20210914	20210914
7348	HGNC:30775	GTF2IRD2	Transcription regulation	HPA	20210914	20210914
7349	HGNC:33125	GTF2IRD2B	Transcription	HPA	20210914	20210914
7350	HGNC:33125	GTF2IRD2B	Transcription regulation	HPA	20210914	20210914
7351	HGNC:4662	GTF3A	Ribosome biogenesis	HPA	20210914	20210914
7352	HGNC:4662	GTF3A	Transcription	HPA	20210914	20210914
7353	HGNC:4662	GTF3A	Transcription regulation	HPA	20210914	20210914
7354	HGNC:4664	GTF3C1	Transcription	HPA	20210914	20210914
7355	HGNC:4665	GTF3C2	Transcription	HPA	20210914	20210914
7356	HGNC:4666	GTF3C3	Transcription	HPA	20210914	20210914
7357	HGNC:4667	GTF3C4	Transcription	HPA	20210914	20210914
7358	HGNC:4668	GTF3C5	Transcription	HPA	20210914	20210914
7359	HGNC:20872	GTF3C6	Transcription	HPA	20210914	20210914
7360	HGNC:25106	GTPBP10	Ribosome biogenesis	HPA	20210914	20210914
7361	HGNC:14880	GTPBP3	tRNA processing	HPA	20210914	20210914
7362	HGNC:21535	GTPBP4	Ribosome biogenesis	HPA	20210914	20210914
7363	HGNC:26565	GTSF1	Differentiation	HPA	20210914	20210914
7364	HGNC:26565	GTSF1	Spermatogenesis	HPA	20210914	20210914
7365	HGNC:4678	GUCA1A	Sensory transduction	HPA	20210914	20210914
7366	HGNC:4678	GUCA1A	Vision	HPA	20210914	20210914
7367	HGNC:4679	GUCA1B	Sensory transduction	HPA	20210914	20210914
7368	HGNC:4679	GUCA1B	Vision	HPA	20210914	20210914
7369	HGNC:4685	GUCY1A1	cGMP biosynthesis	HPA	20210914	20210914
7370	HGNC:4684	GUCY1A2	cGMP biosynthesis	HPA	20210914	20210914
7371	HGNC:4687	GUCY1B1	cGMP biosynthesis	HPA	20210914	20210914
7372	HGNC:4688	GUCY2C	cGMP biosynthesis	HPA	20210914	20210914
7373	HGNC:4689	GUCY2D	cGMP biosynthesis	HPA	20210914	20210914
7374	HGNC:4689	GUCY2D	Sensory transduction	HPA	20210914	20210914
7375	HGNC:4689	GUCY2D	Vision	HPA	20210914	20210914
7376	HGNC:4691	GUCY2F	cGMP biosynthesis	HPA	20210914	20210914
7377	HGNC:4691	GUCY2F	Sensory transduction	HPA	20210914	20210914
7378	HGNC:4691	GUCY2F	Vision	HPA	20210914	20210914
7379	HGNC:25799	GUF1	Protein biosynthesis	HPA	20210914	20210914
7380	HGNC:18649	GULP1	Apoptosis	HPA	20210914	20210914
7381	HGNC:18649	GULP1	Lipid transport	HPA	20210914	20210914
7382	HGNC:18649	GULP1	Phagocytosis	HPA	20210914	20210914
7383	HGNC:18649	GULP1	Transport	HPA	20210914	20210914
7384	HGNC:4699	GYG1	Glycogen biosynthesis	HPA	20210914	20210914
7385	HGNC:4700	GYG2	Glycogen biosynthesis	HPA	20210914	20210914
7386	HGNC:4702	GYPA	Host-virus interaction	HPA	20210914	20210914
7387	HGNC:4706	GYS1	Glycogen biosynthesis	HPA	20210914	20210914
7388	HGNC:4707	GYS2	Glycogen biosynthesis	HPA	20210914	20210914
7389	HGNC:15808	GZF1	Transcription	HPA	20210914	20210914
7390	HGNC:15808	GZF1	Transcription regulation	HPA	20210914	20210914
7391	HGNC:4708	GZMA	Apoptosis	HPA	20210914	20210914
7392	HGNC:4708	GZMA	Cytolysis	HPA	20210914	20210914
7393	HGNC:4709	GZMB	Apoptosis	HPA	20210914	20210914
7394	HGNC:4709	GZMB	Cytolysis	HPA	20210914	20210914
7395	HGNC:4710	GZMH	Cytolysis	HPA	20210914	20210914
7396	HGNC:4712	GZMM	Apoptosis	HPA	20210914	20210914
7397	HGNC:4712	GZMM	Cytolysis	HPA	20210914	20210914
7398	HGNC:4712	GZMM	Immunity	HPA	20210914	20210914
7399	HGNC:4712	GZMM	Innate immunity	HPA	20210914	20210914
7400	HGNC:24893	H1FNT	Differentiation	HPA	20210914	20210914
7401	HGNC:24893	H1FNT	DNA condensation	HPA	20210914	20210914
7402	HGNC:24893	H1FNT	Spermatogenesis	HPA	20210914	20210914
7403	HGNC:18463	H1FOO	Meiosis	HPA	20210914	20210914
7404	HGNC:22516	H2AFB1	mRNA processing	HPA	20210914	20210914
7405	HGNC:18298	H2AFB2	mRNA processing	HPA	20210914	20210914
7406	HGNC:14455	H2AFB3	mRNA processing	HPA	20210914	20210914
7407	HGNC:4739	H2AFX	Cell cycle	HPA	20210914	20210914
7408	HGNC:4739	H2AFX	DNA damage	HPA	20210914	20210914
7409	HGNC:4739	H2AFX	DNA recombination	HPA	20210914	20210914
7410	HGNC:4739	H2AFX	DNA repair	HPA	20210914	20210914
7411	HGNC:4739	H2AFX	Host-virus interaction	HPA	20210914	20210914
7412	HGNC:4739	H2AFX	Meiosis	HPA	20210914	20210914
7413	HGNC:4795	H6PD	Carbohydrate metabolism	HPA	20210914	20210914
7414	HGNC:4795	H6PD	Glucose metabolism	HPA	20210914	20210914
7415	HGNC:4796	HAAO	Pyridine nucleotide biosynthesis	HPA	20210914	20210914
7416	HGNC:17062	HABP4	mRNA processing	HPA	20210914	20210914
7417	HGNC:17062	HABP4	mRNA splicing	HPA	20210914	20210914
7418	HGNC:17062	HABP4	Transcription	HPA	20210914	20210914
7419	HGNC:17062	HABP4	Transcription regulation	HPA	20210914	20210914
7420	HGNC:17062	HABP4	Translation regulation	HPA	20210914	20210914
7421	HGNC:9639	HACD1	Fatty acid biosynthesis	HPA	20210914	20210914
7422	HGNC:9639	HACD1	Fatty acid metabolism	HPA	20210914	20210914
7423	HGNC:9639	HACD1	Lipid biosynthesis	HPA	20210914	20210914
7424	HGNC:9639	HACD1	Lipid metabolism	HPA	20210914	20210914
7425	HGNC:9640	HACD2	Fatty acid biosynthesis	HPA	20210914	20210914
