	HGNC_ID	Gene_symbol	Molecular_function	Source	Source_Date	Download_Date
1851	HGNC:28737	C17orf49	DNA-binding	HPA	20210914	20210914
1852	HGNC:28460	C17orf53	DNA-binding	HPA	20210914	20210914
1853	HGNC:28672	C17orf62	Chaperone	HPA	20210914	20210914
1854	HGNC:34490	C17orf99	Cytokine	HPA	20210914	20210914
1855	HGNC:25649	C19orf66	RNA-binding	HPA	20210914	20210914
1856	HGNC:29911	C1D	DNA-binding	HPA	20210914	20210914
1857	HGNC:29911	C1D	Repressor	HPA	20210914	20210914
1858	HGNC:29911	C1D	RNA-binding	HPA	20210914	20210914
1859	HGNC:24337	C1GALT1	Developmental protein	HPA	20210914	20210914
1860	HGNC:24337	C1GALT1	Glycosyltransferase	HPA	20210914	20210914
1861	HGNC:24337	C1GALT1	Transferase	HPA	20210914	20210914
1862	HGNC:24338	C1GALT1C1	Chaperone	HPA	20210914	20210914
1863	HGNC:28667	C1orf116	Receptor	HPA	20210914	20210914
1864	HGNC:32308	C1QTNF12	Hormone	HPA	20210914	20210914
1865	HGNC:14346	C1QTNF4	Cytokine	HPA	20210914	20210914
1866	HGNC:28732	C1QTNF9	Hormone	HPA	20210914	20210914
1867	HGNC:1246	C1R	Hydrolase	HPA	20210914	20210914
1868	HGNC:1246	C1R	Protease	HPA	20210914	20210914
1869	HGNC:1246	C1R	Serine protease	HPA	20210914	20210914
1870	HGNC:21265	C1RL	Hydrolase	HPA	20210914	20210914
1871	HGNC:21265	C1RL	Protease	HPA	20210914	20210914
1872	HGNC:21265	C1RL	Serine protease	HPA	20210914	20210914
1873	HGNC:1247	C1S	Hydrolase	HPA	20210914	20210914
1874	HGNC:1247	C1S	Protease	HPA	20210914	20210914
1875	HGNC:1247	C1S	Serine protease	HPA	20210914	20210914
1876	HGNC:1248	C2	Hydrolase	HPA	20210914	20210914
1877	HGNC:1248	C2	Protease	HPA	20210914	20210914
1878	HGNC:1248	C2	Serine protease	HPA	20210914	20210914
1879	HGNC:1319	C3AR1	G-protein coupled receptor	HPA	20210914	20210914
1880	HGNC:1319	C3AR1	Receptor	HPA	20210914	20210914
1881	HGNC:1319	C3AR1	Transducer	HPA	20210914	20210914
1882	HGNC:1323	C4A	Blood group antigen	HPA	20210914	20210914
1883	HGNC:1324	C4B	Blood group antigen	HPA	20210914	20210914
1884	HGNC:1338	C5AR1	G-protein coupled receptor	HPA	20210914	20210914
1885	HGNC:1338	C5AR1	Receptor	HPA	20210914	20210914
1886	HGNC:1338	C5AR1	Transducer	HPA	20210914	20210914
1887	HGNC:4527	C5AR2	G-protein coupled receptor	HPA	20210914	20210914
1888	HGNC:4527	C5AR2	Receptor	HPA	20210914	20210914
1889	HGNC:4527	C5AR2	Transducer	HPA	20210914	20210914
1890	HGNC:17971	C6orf203	RNA-binding	HPA	20210914	20210914
1891	HGNC:20960	C6orf58	Developmental protein	HPA	20210914	20210914
