HGNC_ID	Gene_symbol	Previous_symbol
HGNC:697	ARL6IP1	ARL6IP
HGNC:23178	ARL6IP1P1	ARL6IPP1
HGNC:25192	ARL8A	ARL10B
HGNC:25564	ARL8B	ARL10C
HGNC:22042	ARL10	ARL10A
HGNC:31709	ARL13A	ARL13
HGNC:25419	ARL13B	ARL2L1
HGNC:22974	ARL14	ARF7
HGNC:26798	ARL14EP	C11orf46
HGNC:25945	ARL15	ARFRP2
HGNC:24096	ARL17A	ARF1P2
HGNC:24096	ARL17A	ARL17P1
HGNC:32387	ARL17B	ARL17
HGNC:53032	ARLNC1	LINC02170
HGNC:21099	ARMC12	C6orf81
HGNC:28615	ARMCX4	CXorf35
HGNC:34345	ARMH1	NCRNA00082
HGNC:34345	ARMH1	C1orf228
HGNC:49394	ARMH2	C6orf229
HGNC:25788	ARMH3	C10orf76
HGNC:19846	ARMH4	C14orf37
HGNC:17872	ARMT1	C6orf211
HGNC:16092	ARPC3P1	ARPC3B
HGNC:28782	ARPIN	C15orf38
HGNC:38824	ARPIN-AP3S2	C15orf38-AP3S2
HGNC:711	ARRB1	ARR1
HGNC:712	ARRB2	ARR2
HGNC:23395	ARRDC1-AS1	C9orf37
HGNC:716	ARSC2	ARSC
HGNC:718	ARSDP1	ARSDP
HGNC:722	ARSFP1	ARSFP
HGNC:719	ARSL	CDPX
HGNC:719	ARSL	CDPX1
HGNC:719	ARSL	ARSE
HGNC:720	ARSLP1	ARSEP
HGNC:720	ARSLP1	ARSEP1
HGNC:724	ART2P	RT6
HGNC:726	ART4	DO
HGNC:18060	ARX	MRXS1
HGNC:18060	ARX	PRTS
HGNC:18060	ARX	MRX76
HGNC:18060	ARX	MRX54
HGNC:18060	ARX	MRX43
HGNC:18060	ARX	MRX36
HGNC:18060	ARX	MRX29
HGNC:18060	ARX	MRX32
HGNC:18060	ARX	MRX33
HGNC:18060	ARX	MRX38
HGNC:18060	ARX	MRX87
HGNC:735	ASAH1	ASAH
HGNC:23456	ASAH2B	ASAH2C
HGNC:2720	ASAP1	DDEF1
HGNC:24998	ASAP1-IT1	DDEF1IT1
HGNC:2721	ASAP2	DDEF2
HGNC:14987	ASAP3	DDEFL1
HGNC:17185	ASB10	GLC1F
HGNC:25442	ASB16-AS1	C17orf65
HGNC:18697	ASCC3	HELIC1
HGNC:744	ASH2L	ASH2L1
HGNC:100	ASIC1	ACCN2
HGNC:99	ASIC2	ACCN
HGNC:99	ASIC2	ACCN1
HGNC:101	ASIC3	ACCN3
HGNC:21263	ASIC4	ACCN4
HGNC:17537	ASIC5	ACCN5
HGNC:745	ASIP	AGTIL
HGNC:747	ASLP1	ASLL
HGNC:25811	ASMTL-AS1	CXYorf2
HGNC:25811	ASMTL-AS1	NCRNA00105
HGNC:25811	ASMTL-AS1	ASMTLAS
HGNC:25811	ASMTL-AS1	ASMTL-AS
HGNC:754	ASNSP1	ASNSL1
HGNC:755	ASNSP2	ASNSL2
HGNC:20123	ASPG	C14orf76
HGNC:19048	ASPM	MCPH5
HGNC:758	ASS1	ASS
HGNC:759	ASS1P1	ASSP1
HGNC:765	ASS1P2	ASSP2
HGNC:766	ASS1P3	ASSP3
HGNC:767	ASS1P4	ASSP4
HGNC:768	ASS1P5	ASSP5
HGNC:769	ASS1P6	ASSP6
HGNC:770	ASS1P7	ASSP7
HGNC:771	ASS1P8	ASSP8
HGNC:772	ASS1P9	ASSP9
HGNC:760	ASS1P10	ASSP10
HGNC:761	ASS1P11	ASSP11
HGNC:762	ASS1P12	ASSP12
HGNC:763	ASS1P13	ASSP13
HGNC:764	ASS1P14	ASSP14
HGNC:773	ASTN1	ASTN
HGNC:29357	ASXL3	KIAA1713
HGNC:1350	ASZ1	C7orf7
HGNC:1350	ASZ1	ANKL1
HGNC:25752	ATAD5	C17orf41
HGNC:21186	ATAT1	C6orf134
HGNC:784	ATF2	CREB2
HGNC:786	ATF4	TXREB
HGNC:789	ATF4P1	TXREBP
HGNC:789	ATF4P1	ATF4P
HGNC:788	ATF4P3	ATF4C
HGNC:787	ATF4P4	ATF4B
HGNC:2349	ATF6B	CREBL1
HGNC:20187	ATG2B	C14orf103
HGNC:20962	ATG3	APG3L
HGNC:31123	ATG3P1	ATG3P
HGNC:16489	ATG4A	AUTL2
HGNC:16489	ATG4A	APG4A
HGNC:20790	ATG4B	APG4B
HGNC:16040	ATG4C	AUTL1
HGNC:16040	ATG4C	APG4C
HGNC:20789	ATG4D	AUTL4
HGNC:20789	ATG4D	APG4D
HGNC:589	ATG5	APG5L
HGNC:16935	ATG7	APG7L
HGNC:22408	ATG9A	APG9L1
HGNC:21899	ATG9B	NOS3AS
HGNC:20315	ATG10	APG10L
HGNC:588	ATG12	APG12L
HGNC:21466	ATG12P1	ATG12P
HGNC:29091	ATG13	KIAA0652
HGNC:19962	ATG14	KIAA0831
HGNC:21498	ATG16L1	APG16L
HGNC:21498	ATG16L1	ATG16L
HGNC:25679	ATG101	C12orf44
HGNC:11231	ATL1	SPG3
HGNC:11231	ATL1	SPG3A
HGNC:24047	ATL2	ARL6IP2
HGNC:795	ATM	ATA
HGNC:795	ATM	ATDC
HGNC:795	ATM	ATC
HGNC:795	ATM	ATD
HGNC:3033	ATN1	D12S755E
HGNC:3033	ATN1	DRPLA
HGNC:28262	ATP1A1-AS1	C1orf203
HGNC:28262	ATP1A1-AS1	ATP1A1OS
HGNC:800	ATP1A2	MHP2
HGNC:801	ATP1A3	DYT12
HGNC:14073	ATP1A4	ATP1AL2
HGNC:804	ATP1B1	ATP1B
HGNC:809	ATP1B1P1	ATP1BL1
HGNC:811	ATP2A1	ATP2A
HGNC:812	ATP2A2	ATP2B
HGNC:812	ATP2A2	DAR
HGNC:27883	ATP2B1-AS1	LINC00936
HGNC:816	ATP2B3	SCAX1
HGNC:816	ATP2B3	CLA2
HGNC:817	ATP2B4	ATP2B2
HGNC:817	ATP2B4	MXRA1
HGNC:13211	ATP2C1	BCPM
HGNC:823	ATP5F1A	ATP5AL2
HGNC:823	ATP5F1A	ATPM
HGNC:823	ATP5F1A	ATP5A1
HGNC:827	ATP5F1AP1	ATP5AP1
HGNC:827	ATP5F1AP1	ATP5A1P5
HGNC:827	ATP5F1AP1	ATP5AL1
HGNC:827	ATP5F1AP1	ATP5A1P6
HGNC:827	ATP5F1AP1	ATP5A1P1
HGNC:828	ATP5F1AP2	ATP5AP2
HGNC:828	ATP5F1AP2	ATP5A1P2
HGNC:829	ATP5F1AP3	ATP5AP3
HGNC:829	ATP5F1AP3	ATP5A1P3
HGNC:23563	ATP5F1AP4	ATP5AP4
HGNC:23563	ATP5F1AP4	ATP5A1P4
HGNC:37665	ATP5F1AP7	ATP5A1P9
HGNC:37665	ATP5F1AP7	ATP5A1P7
HGNC:37666	ATP5F1AP8	ATP5A1P8
HGNC:37668	ATP5F1AP10	ATP5A1P10
HGNC:830	ATP5F1B	ATPSB
HGNC:830	ATP5F1B	ATP5B
HGNC:831	ATP5F1BP1	ATPSBL1
HGNC:831	ATP5F1BP1	ATP5BL1
HGNC:831	ATP5F1BP1	ATP5BP1
HGNC:833	ATP5F1C	ATP5CL1
HGNC:833	ATP5F1C	ATP5C
HGNC:833	ATP5F1C	ATP5C1
HGNC:834	ATP5F1CP1	ATP5CL2
HGNC:834	ATP5F1CP1	ATP5C2
HGNC:834	ATP5F1CP1	ATP5C1P1
HGNC:837	ATP5F1D	ATP5D
HGNC:838	ATP5F1E	ATP5E
HGNC:839	ATP5F1EP1	ATP5EP1
HGNC:34026	ATP5F1EP2	ATP5EP2
HGNC:871	ATP5IF1	ATPIF1
HGNC:841	ATP5MC1	ATP5G
HGNC:841	ATP5MC1	ATP5G1
HGNC:19815	ATP5MC1P1	ATP5GP3
HGNC:19815	ATP5MC1P1	ATP5G1P1
HGNC:19817	ATP5MC1P2	ATP5GP4
HGNC:19817	ATP5MC1P2	ATP5G1P2
HGNC:39506	ATP5MC1P3	ATP5G1P3
HGNC:39507	ATP5MC1P4	ATP5G1P4
HGNC:39508	ATP5MC1P5	ATP5G1P5
HGNC:39509	ATP5MC1P6	ATP5G1P6
HGNC:39510	ATP5MC1P7	ATP5G1P7
HGNC:39511	ATP5MC1P8	ATP5G1P8
HGNC:842	ATP5MC2	ATP5G2
HGNC:844	ATP5MC2P1	ATP5GP1
HGNC:844	ATP5MC2P1	ATP5G2P1
HGNC:19672	ATP5MC2P2	ATP5GP2
HGNC:19672	ATP5MC2P2	ATP5G2P2
HGNC:42187	ATP5MC2P3	ATP5G2P3
HGNC:42188	ATP5MC2P4	ATP5G2P4
HGNC:843	ATP5MC3	ATP5G3
HGNC:846	ATP5ME	ATP5I
HGNC:848	ATP5MF	ATP5J2
HGNC:38844	ATP5MF-PTCD1	ATP5J2-PTCD1
HGNC:849	ATP5MFP1	ATP5J2LP
HGNC:21540	ATP5MFP2	ATP5J2P2
HGNC:21286	ATP5MFP3	ATP5J2P3
HGNC:32451	ATP5MFP4	ATP5J2P4
HGNC:33611	ATP5MFP5	ATP5J2P5
HGNC:33612	ATP5MFP6	ATP5J2P6
HGNC:14247	ATP5MG	ATP5L
HGNC:13213	ATP5MGL	ATP5K2
HGNC:13213	ATP5MGL	ATP5L2
HGNC:13214	ATP5MGP1	ATP5KP1
HGNC:13214	ATP5MGP1	ATP5LP1
HGNC:13215	ATP5MGP2	ATP5KP2
HGNC:13215	ATP5MGP2	ATP5LP2
HGNC:13216	ATP5MGP3	ATP5KP3
HGNC:13216	ATP5MGP3	ATP5LP3
HGNC:38165	ATP5MGP4	ATP5LP4
HGNC:38167	ATP5MGP5	ATP5LP5
HGNC:38168	ATP5MGP6	ATP5LP6
HGNC:38169	ATP5MGP7	ATP5LP7
HGNC:38170	ATP5MGP8	ATP5LP8
HGNC:1188	ATP5MJ	C14orf2
HGNC:1188	ATP5MJ	ATP5MPL
HGNC:30889	ATP5MK	USMG5
HGNC:30889	ATP5MK	ATP5MD
HGNC:31716	ATP5MKP1	USMG5P1
HGNC:31716	ATP5MKP1	ATP5MDP1
HGNC:840	ATP5PB	ATP5F1
HGNC:39742	ATP5PBP1	ATP5F1P1
HGNC:39743	ATP5PBP2	ATP5F1P2
HGNC:39744	ATP5PBP3	ATP5F1P3
HGNC:39745	ATP5PBP4	ATP5F1P4
HGNC:39746	ATP5PBP5	ATP5F1P5
HGNC:39747	ATP5PBP6	ATP5F1P6
HGNC:39748	ATP5PBP7	ATP5F1P7
HGNC:845	ATP5PD	ATP5H
HGNC:31021	ATP5PDP1	ATP5HP1
HGNC:49624	ATP5PDP2	ATP5HP2
HGNC:49625	ATP5PDP3	ATP5HP3
HGNC:49626	ATP5PDP4	ATP5HP4
HGNC:847	ATP5PF	ATP5A
HGNC:847	ATP5PF	ATP5
HGNC:847	ATP5PF	ATPM
HGNC:847	ATP5PF	ATP5J
HGNC:23933	ATP5PFP1	ATP5JP1
HGNC:850	ATP5PO	ATP5O
HGNC:868	ATP6AP1	ATP6S1
HGNC:868	ATP6AP1	ATP6IP1
HGNC:18305	ATP6AP2	ATP6IP2
HGNC:851	ATP6V1A	VPP2
HGNC:851	ATP6V1A	ATP6A1
HGNC:851	ATP6V1A	ATP6V1A1
HGNC:853	ATP6V1B1	VPP3
HGNC:853	ATP6V1B1	ATP6B1
HGNC:854	ATP6V1B2	VPP3
HGNC:854	ATP6V1B2	ATP6B2
HGNC:856	ATP6V1C1	ATP6D
HGNC:856	ATP6V1C1	ATP6C
HGNC:13527	ATP6V1D	ATP6M
HGNC:857	ATP6V1E1	ATP6E
HGNC:857	ATP6V1E1	ATP6V1E
HGNC:859	ATP6V1E1P1	ATP6EP1
HGNC:859	ATP6V1E1P1	ATP6V1EP1
HGNC:860	ATP6V1E1P2	ATP6EP2
HGNC:860	ATP6V1E1P2	ATP6V1EP2
HGNC:858	ATP6V1E1P3	ATP6EL1
HGNC:858	ATP6V1E1P3	ATP6V1EL1
HGNC:18125	ATP6V1E2	ATP6EL2
HGNC:18125	ATP6V1E2	ATP6V1EL2
HGNC:864	ATP6V1G1	ATP6J
HGNC:864	ATP6V1G1	ATP6G1
HGNC:19816	ATP6V1G1P1	ATP6V1GP1
HGNC:29359	ATP6V1G1P2	ATP6V1GP2
HGNC:862	ATP6V1G2	ATP6G
HGNC:862	ATP6V1G2	ATP6G2
HGNC:865	ATP6V0A1	VPP1
HGNC:865	ATP6V0A1	ATP6N1
HGNC:865	ATP6V0A1	ATP6N1A
HGNC:866	ATP6V0A4	ATP6N1B
HGNC:866	ATP6V0A4	ATP6N2
HGNC:866	ATP6V0A4	RTA1C
HGNC:861	ATP6V0B	ATP6F
HGNC:855	ATP6V0C	ATPL
HGNC:855	ATP6V0C	ATP6C
HGNC:855	ATP6V0C	ATP6L
HGNC:31323	ATP6V0CP1	ATCD1
HGNC:13724	ATP6V0D1	ATP6D
HGNC:18266	ATP6V0D2	ATP6D2
HGNC:863	ATP6V0E1	ATP6H
HGNC:863	ATP6V0E1	ATP6V0E
HGNC:21723	ATP6V0E2	C7orf32
HGNC:21723	ATP6V0E2	ATP6V0E2L
HGNC:869	ATP7A	MNK
HGNC:870	ATP7B	WND
HGNC:3706	ATP8B1	FIC1
HGNC:3706	ATP8B1	BRIC
HGNC:3706	ATP8B1	PFIC1
HGNC:13542	ATP10A	ATP10C
HGNC:33793	ATP11AUN	C13orf35
HGNC:13816	ATP12A	ATP1AL1
HGNC:24215	ATP13A1	ATP13A
HGNC:30213	ATP13A2	PARK9
HGNC:48570	ATP13A3-DT	LINC00884
HGNC:29452	ATP23	XRCC6BP1
HGNC:27029	ATPSCKMT	FAM173B
HGNC:24090	ATRAID	C2orf28
HGNC:886	ATRX	RAD54
HGNC:886	ATRX	JMS
HGNC:886	ATRX	MRX52
HGNC:10548	ATXN1	SCA1
HGNC:10555	ATXN2	SCA2
HGNC:10555	ATXN2	TNRC13
HGNC:7106	ATXN3	SCA3
HGNC:7106	ATXN3	MJD
HGNC:10560	ATXN7	SCA7
HGNC:22210	ATXN7L1	ATXN7L4
HGNC:10561	ATXN8OS	SCA8
HGNC:10561	ATXN8OS	KLHL1AS
HGNC:10549	ATXN10	SCA10
HGNC:28363	AUNIP	C1orf135
HGNC:11393	AURKA	STK15
HGNC:11393	AURKA	STK6
HGNC:18611	AURKAP1	STK6P
HGNC:18611	AURKAP1	AURKAPS1
HGNC:18612	AURKAP2	AURKAPS2
HGNC:11390	AURKB	STK12
HGNC:18613	AURKBP1	AURKBPS1
HGNC:11391	AURKC	STK13
HGNC:28994	AVL9	KIAA0241
HGNC:894	AVP	ARVP
HGNC:895	AVPR1A	AVPR1
HGNC:896	AVPR1B	AVPR3
HGNC:897	AVPR2	DIR3
HGNC:897	AVPR2	DIR
HGNC:23252	AWAT1	DGAT2L3
HGNC:23251	AWAT2	DGAT2L4
HGNC:26564	AXDND1	C1orf125
HGNC:16432	AZIN1	OAZIN
HGNC:29957	AZIN2	ADC
HGNC:918	B3GALNT1	B3GALT3
HGNC:16424	B3GALT5-AS1	C21orf88
HGNC:53652	B3GALT9	B3GNT10
HGNC:921	B3GAT1	CD57
HGNC:921	B3GAT1	LEU7
HGNC:35243	B3GAT3P1	B3GAT3P
HGNC:20207	B3GLCT	B3GALTL
HGNC:15629	B3GNT2	B3GNT1
HGNC:13528	B3GNT3	TMEM3
HGNC:24139	B3GNT8	B3GALT7
HGNC:4117	B4GALNT1	GALGT
HGNC:4117	B4GALNT1	SPG26
HGNC:24136	B4GALNT2	GALGT2
HGNC:924	B4GALT1	GGTB2
HGNC:15685	B4GAT1	B3GNT6
HGNC:15685	B4GAT1	B3GNT1
HGNC:28595	BAALC-AS2	C8orf56
HGNC:28595	BAALC-AS2	BAALCOS
HGNC:25008	BABAM1	C19orf62
HGNC:1106	BABAM2	BRE
HGNC:44171	BABAM2-AS1	BRE-AS1
HGNC:933	BACE1	BACE
HGNC:37125	BACE1-AS	BACE1AS
HGNC:934	BACE2	AEPLC
HGNC:16024	BACE2-IT1	C21orf75
HGNC:16024	BACE2-IT1	NCRNA00228
HGNC:16455	BACH1-IT3	C21orf8
HGNC:13919	BAG6	BAT3
HGNC:15730	BAGE4	MLL3P
HGNC:44342	BAIAP2-DT	BAIAP2-AS1
HGNC:949	BAK1	CDN1
HGNC:996	BAK1P1	BCL2L7P1
HGNC:997	BAK1P2	BCL2L7P2
HGNC:23426	BANF1P2	BANF1L1
HGNC:16172	BANF2	C20orf179
HGNC:50673	BARX1-DT	BARX1-AS1
HGNC:961	BAZ1B	WBSCR9
HGNC:961	BAZ1B	WBSCR10
HGNC:28093	BBIP1	NCRNA00081
HGNC:17823	BBLN	C9orf16
HGNC:19855	BBOF1	C14orf45
HGNC:19855	BBOF1	CCDC176
HGNC:964	BBOX1	BBOX
HGNC:967	BBS2	BBS
HGNC:26291	BBS10	C12orf58
HGNC:26648	BBS12	C4orf24
HGNC:6722	BCAM	LU
HGNC:976	BCAT1	BCT1
HGNC:977	BCAT2	BCT2
HGNC:983	BCHE	CHE1
HGNC:983	BCHE	CHE2
HGNC:986	BCKDHA	OVD1A
HGNC:991	BCL2A1	HBPA1
HGNC:33624	BCL2L15	C1orf178
HGNC:998	BCL3	D19S37
HGNC:998	BCL3	BCL4
HGNC:1001	BCL6	ZNF51
HGNC:1002	BCL6B	ZNF62
HGNC:1004	BCL7A	BCL7
HGNC:13221	BCL11A	EVI9
HGNC:13222	BCL11B	ZNF856B
HGNC:27413	BCLAF3	CXorf23
HGNC:13815	BCO1	BCDO
HGNC:13815	BCO1	BCDO1
HGNC:13815	BCO1	BCMO1
HGNC:18503	BCO2	BCDO2
HGNC:25657	BCORL1	CXorf10
HGNC:23953	BCORP1	BCORL2
HGNC:1014	BCR	D22S11
HGNC:1014	BCR	BCR1
HGNC:1015	BCRP2	BCR2
HGNC:1015	BCRP2	BCRL2
HGNC:1016	BCRP3	BCR3
HGNC:1016	BCRP3	BCRL6
HGNC:1016	BCRP3	BCRL3
HGNC:1017	BCRP4	BCR4
HGNC:1017	BCRP4	BCRL4
HGNC:1018	BCRP5	BCRL5
HGNC:1027	BDH1	BDH
HGNC:32389	BDH2	DHRS6
HGNC:21476	BDH2P1	DHRS6P1
HGNC:20608	BDNF-AS	BDNFOS
HGNC:13652	BDP1	TFNR
HGNC:13652	BDP1	TAF3B1
HGNC:24160	BEAN1	SCA31
HGNC:38606	BECN2	BECN1P1
HGNC:28509	BEND2	CXorf20
HGNC:23040	BEND3	KIAA1553
HGNC:23815	BEND4	CCDC4
HGNC:25668	BEND5	C1orf165
HGNC:20871	BEND6	C6orf65
HGNC:23514	BEND7	C10orf30
HGNC:12703	BEST1	VMD2
HGNC:17107	BEST2	VMD2L1
HGNC:17105	BEST3	VMD2L3
HGNC:17106	BEST4	VMD2L2
HGNC:13388	BEX3	NGFRAP1
HGNC:25475	BEX4	BEXL1
HGNC:27990	BEX5	NGFRAP1L1
HGNC:22265	BHLHA15	BHLHB8
HGNC:11963	BHLHE22	TNRC20
HGNC:11963	BHLHE22	BHLHB5
HGNC:16093	BHLHE23	BHLHB4
HGNC:1046	BHLHE40	STRA13
HGNC:1046	BHLHE40	BHLHB2
HGNC:16617	BHLHE41	BHLHB3
HGNC:28095	BICDL1	CCDC64
HGNC:33584	BICDL2	CCDC64B
HGNC:4332	BICRA	GLTSCR1
HGNC:51588	BICRA-AS1	GLTSCR1-AS1
HGNC:21111	BICRAL	KIAA0240
HGNC:21111	BICRAL	GLTSCR1L
HGNC:1052	BIN1	AMPHL
HGNC:590	BIRC2	API1
HGNC:591	BIRC3	API2
HGNC:593	BIRC5	API4
HGNC:4200	BLOC1S1	GCN5L1
HGNC:24206	BLOC1S4	CNO
HGNC:18561	BLOC1S5	MUTED
HGNC:42001	BLOC1S5-TXNDC5	MUTED-TXNDC5
HGNC:8549	BLOC1S6	PA
HGNC:8549	BLOC1S6	PLDN
HGNC:1062	BLVRA	BLVR
HGNC:1063	BLVRB	FLR
HGNC:19213	BMERB1	C16orf45
HGNC:1066	BMI1	PCGF4
HGNC:1067	BMP1	PCOLC
HGNC:1069	BMP2	BMP2A
HGNC:1071	BMP4	BMP2B
HGNC:1073	BMP6	VGR
HGNC:1075	BMP8B	BMP8
HGNC:1076	BMPR1A	ACVRLK3
HGNC:21742	BMPR1AP1	BMPR1APS1
HGNC:21743	BMPR1AP2	BMPR1APS2
HGNC:50864	BMPR1B-DT	BMPR1B-AS1
HGNC:1078	BMPR2	PPH1
HGNC:23505	BMS1	BMS1L
HGNC:23649	BMS1P1	BMS1LP1
HGNC:23649	BMS1P1	BMS1P5
HGNC:23649	BMS1P1	BMS1LP5
HGNC:23650	BMS1P2	BMS1LP2
HGNC:23650	BMS1P2	BMS1P6
HGNC:23650	BMS1P2	BMS1LP6
HGNC:23651	BMS1P3	BMS1LP3
HGNC:23652	BMS1P4	BMS1LP4
HGNC:23655	BMS1P7	BMS1LP7
HGNC:19436	BMS1P18	C14orf17
HGNC:19436	BMS1P18	LINC00516
HGNC:26475	BMT2	C7orf60
HGNC:1081	BNC1	BNC
HGNC:19922	BNIP3P1	BNIP3P
HGNC:33769	BNIP5	C6orf222
HGNC:25114	BOD1	FAM44B
HGNC:31792	BOD1L1	FAM44A
HGNC:31792	BOD1L1	BOD1L
HGNC:28505	BOD1L2	FAM44C
HGNC:28505	BOD1L2	BOD1P
HGNC:35125	BOK-AS1	BOKAS
HGNC:42922	BOLA3-DT	BOLA3-AS1
HGNC:24724	BORA	C13orf34
HGNC:17950	BORCS5	LOH12CR1
HGNC:25939	BORCS6	C17orf59
HGNC:23516	BORCS7	C10orf32
HGNC:49183	BORCS7-ASMT	C10orf32-ASMT
HGNC:37247	BORCS8	MEF2BNB
HGNC:39979	BORCS8-MEF2B	MEF2BNB-MEF2B
HGNC:49883	BORCS8P1	MEF2BNBP1
HGNC:1094	BPHL	MCNAA
HGNC:15749	BPIFA1	PLUNC
HGNC:16203	BPIFA2	C20orf70
HGNC:16204	BPIFA3	C20orf71
HGNC:16108	BPIFB1	C20orf114
HGNC:16177	BPIFB2	C20orf184
HGNC:16177	BPIFB2	BPIL1
HGNC:16178	BPIFB3	C20orf185
HGNC:16179	BPIFB4	C20orf186
HGNC:16504	BPIFB6	BPIL3
HGNC:16109	BPIFB9P	C20orf115
HGNC:16503	BPIFC	BPIL2
HGNC:26019	BPNT2	IMPAD1
HGNC:54752	BPNT2P1	BPNT2P
HGNC:3581	BPTF	FALZ
HGNC:13508	BPY2	VCY2
HGNC:18615	BRAFP1	BRAFPS2
HGNC:21701	BRAT1	C7orf27
HGNC:21701	BRAT1	BAAT1
HGNC:1101	BRCA2	FANCD1
HGNC:1101	BRCA2	FACD
HGNC:1101	BRCA2	FANCD
HGNC:24185	BRCC3	CXorf53
HGNC:1103	BRD2	BRD2-IT1
HGNC:24742	BRD3OS	NCRNA00094
HGNC:24742	BRD3OS	LINC00094
HGNC:19923	BRD7P1	BRD7P
HGNC:11551	BRF1	TAF3B2
HGNC:11551	BRF1	TAF3C
HGNC:11551	BRF1	GTF3B
HGNC:28309	BRICD5	C16orf79
HGNC:2687	BRINP1	DBCCR1
HGNC:2687	BRINP1	DBC1
HGNC:13746	BRINP2	FAM5B
HGNC:22393	BRINP3	FAM5C
HGNC:50577	BRINP3-DT	LINC01351
HGNC:24170	BRIX1	BXDC2
HGNC:23057	BRK1	C3orf10
HGNC:28153	BRME1	C19orf57
HGNC:20512	BRMS1L	BRMS1
HGNC:26512	BROX	C1orf58
HGNC:11405	BRSK2	C11orf7
HGNC:11405	BRSK2	STK29
HGNC:12760	BRWD1	C21orf107
HGNC:12760	BRWD1	WDR9
HGNC:16423	BRWD1-AS2	C21orf87
HGNC:16423	BRWD1-AS2	NCRNA00257
HGNC:16423	BRWD1-AS2	BRWD1-IT2
HGNC:15832	BSCL2	GNG3LG
HGNC:15832	BSCL2	SPG17
HGNC:1116	BSG	OK
HGNC:1117	BSN	ZNF231
HGNC:42445	BSN-DT	BSN-AS2
HGNC:16512	BSND	DFNB73
HGNC:26340	BTBD16	C10orf87
HGNC:1125	BTF3	NACB
HGNC:38570	BTF3P10	RAET1J
HGNC:1126	BTF3P11	BTF3L1
HGNC:1127	BTF3P12	BTF3L2
HGNC:1128	BTF3P13	BTF3L3
HGNC:49452	BTG2-DT	LINC01136
HGNC:1133	BTK	AGMX1
HGNC:1133	BTK	IMD1
HGNC:1135	BTN1A1	BTN
HGNC:13229	BTN2A3P	BTN2A3
HGNC:1148	BUB1	BUB1L
HGNC:16405	BUD23	WBSCR22
HGNC:29629	BUD31	G10
HGNC:21223	BVES-AS1	C6orf112
HGNC:33954	BZW1P2	BZW1L1
HGNC:1243	C1QBP	HABP1
HGNC:1244	C1QBPP1	C1QBPP
HGNC:1245	C1QC	C1QG
HGNC:32308	C1QTNF12	C1QDC2
HGNC:32308	C1QTNF12	FAM132A
HGNC:1266	C2CD2	C21orf25
HGNC:29000	C2CD2L	TMEM24
HGNC:33627	C2CD4A	FAM148A
HGNC:33628	C2CD4B	FAM148B
HGNC:29417	C2CD4C	KIAA1957
HGNC:29417	C2CD4C	FAM148C
HGNC:29062	C2CD5	KIAA0528
HGNC:14438	C2CD6	ALS2CR11
HGNC:25077	C2orf27A	C2orf27
HGNC:49272	C2orf92	LINC01125
HGNC:44570	C3orf86	LINC00694
HGNC:1325	C4BPA	C4BP
HGNC:1326	C4BPAP1	C4BPAL1
HGNC:1327	C4BPAP2	C4BPAL2
HGNC:1328	C4BPB	C4BP
HGNC:1338	C5AR1	C5R1
HGNC:4527	C5AR2	GPR77
HGNC:48713	C9orf135-DT	C9orf135-AS1
HGNC:28716	C10orf67	LINC01552
HGNC:28716	C10orf67	C10orf115
HGNC:45238	C10orf95-AS1	RPARP-AS1
HGNC:48677	C10orf143	LINC00959
HGNC:49544	C11orf97	LINC01171
HGNC:51238	C11orf98	C11orf48
HGNC:42693	C13orf42	LINC00371
HGNC:20346	C14orf132	C14orf88
HGNC:33795	C14orf180	C14orf77
HGNC:25443	C19orf12	SPG43
HGNC:27655	C20orf204	PRR17
HGNC:27655	C20orf204	NCRNA00176
HGNC:27655	C20orf204	LINC00176
HGNC:1305	C21orf62	C21orf120
HGNC:1290	C21orf62-AS1	C21orf49
HGNC:16459	C21orf91	C21orf38
HGNC:16459	C21orf91	C21orf14
HGNC:16729	C21orf91-OT1	NCRNA00285
HGNC:39602	C21orf140	FAM243A
HGNC:1375	CA4	RP17
HGNC:1377	CA5A	CA5
HGNC:1379	CA5AP1	CA5P
HGNC:29544	CA5BP1	CA5BL
HGNC:29544	CA5BP1	CA5BP
HGNC:1382	CA8	CALS
HGNC:25834	CAAP1	C9orf82
HGNC:28678	CABCOCO1	C10orf107
HGNC:16143	CABLES2	C20orf150
HGNC:1385	CABP2	DFNB93
HGNC:13714	CABP5	CABP3
HGNC:30710	CABS1	C4orf35
HGNC:31902	CABYRP1	CABYRP
HGNC:1365	CACFD1	C9orf7
HGNC:29314	CACHD1	VWCD1
HGNC:1388	CACNA1A	CACNL1A4
HGNC:1388	CACNA1A	SCA6
HGNC:1388	CACNA1A	MHP1
HGNC:1388	CACNA1A	MHP
HGNC:1389	CACNA1B	CACNL1A5
HGNC:1390	CACNA1C	CCHL1A1
HGNC:1390	CACNA1C	CACNL1A1
HGNC:1391	CACNA1D	CCHL1A2
HGNC:1391	CACNA1D	CACNL1A2
HGNC:1392	CACNA1E	CACNL1A6
HGNC:1393	CACNA1F	CSNB2
HGNC:1393	CACNA1F	AIED
HGNC:1397	CACNA1S	HOKPP
HGNC:1397	CACNA1S	MHS5
HGNC:1397	CACNA1S	CACNL1A3
HGNC:1399	CACNA2D1	CACNL2A
HGNC:1399	CACNA2D1	CACNA2
HGNC:1399	CACNA2D1	MHS3
HGNC:1399	CACNA2D1	LINC01112
